date,Q_sim_m3s,Q_obs_m3s,P_mm,Period
1956-11-15,10.182848813151725,3.348,10.5,Calibration
1956-11-16,2.8195118799426098,1.665,3.0,Calibration
1956-11-17,14.459391914228908,5.107,15.0,Calibration
1956-11-18,0.9712373670604465,1.667,0.5,Calibration
1956-11-19,5.31487671090673,1.681,5.5,Calibration
1956-11-20,1.146631676504553,1.658,1.3,Calibration
1956-11-21,1.8944751966416813,1.639,1.8,Calibration
1956-11-22,5.1179364958413816,1.646,5.3,Calibration
1956-11-23,0.9152866962213808,1.619,0.8,Calibration
1956-11-24,1.1050589890763902,1.593,1.0,Calibration
1956-11-25,18.813848660158353,4.554,19.0,Calibration
1956-11-26,9.768471454491104,2.304,10.0,Calibration
1956-11-27,6.410909078492892,1.678,6.7,Calibration
1956-11-28,1.046420388758969,1.652,1.0,Calibration
1956-11-29,23.972051004067392,7.433,24.2,Calibration
1956-11-30,1.086070699214859,1.65,0.0,Calibration
1956-12-01,0.6800266387644072,1.617,0.0,Calibration
1956-12-02,0.6233756570805656,1.584,0.0,Calibration
1956-12-03,0.5741742825331093,1.553,0.0,Calibration
1956-12-04,0.5386286935822083,1.523,0.2,Calibration
1956-12-05,0.49659142336421375,1.493,0.0,Calibration
1956-12-06,0.4598685448021803,1.463,0.0,Calibration
1956-12-07,0.5407731224336115,1.437,0.7,Calibration
1956-12-08,4.9432919365639805,1.435,5.3,Calibration
1956-12-09,2.716530832110797,1.422,3.2,Calibration
1956-12-10,0.6551086592038351,1.398,0.8,Calibration
1956-12-11,0.5021827113416609,1.37,0.0,Calibration
1956-12-12,0.45674347908641244,1.343,0.0,Calibration
1956-12-13,0.423674000812648,1.316,0.0,Calibration
1956-12-14,25.471058396565734,2.953,26.4,Calibration
1956-12-15,0.8639913800640093,1.33,0.5,Calibration
1956-12-16,3.6128163942981697,1.326,4.0,Calibration
1956-12-17,10.388116502162923,1.363,11.1,Calibration
1956-12-18,2.660956652232935,1.355,3.0,Calibration
1956-12-19,30.124207569560998,7.687,31.0,Calibration
1956-12-20,5.88991796803964,1.417,6.0,Calibration
1956-12-21,0.7301350269691671,1.393,0.5,Calibration
1956-12-22,19.22481849626692,6.046,19.7,Calibration
1956-12-23,8.016359245086296,1.941,8.299,Calibration
1956-12-24,47.59601074579826,19.663,48.5,Calibration
1956-12-25,28.968907337545378,15.103,29.0,Calibration
1956-12-26,6.9699789321633805,2.377,7.0,Calibration
1956-12-27,1.0298225836231674,1.548,1.0,Calibration
1956-12-28,1.8686911127416317,1.535,1.8,Calibration
1956-12-29,1.0596012226750169,1.514,1.0,Calibration
1956-12-30,0.8355618365538927,1.488,0.4,Calibration
1956-12-31,0.6777776958897008,1.458,0.0,Calibration
1957-01-01,12.378333449246862,3.3,12.8,Calibration
1957-01-02,1.758391567029606,1.48,2.0,Calibration
1957-01-03,0.8043367916558329,1.454,0.5,Calibration
1957-01-04,0.6450064681717185,1.425,0.0,Calibration
1957-01-05,0.5854120750718987,1.396,0.0,Calibration
1957-01-06,0.7191613324495787,1.374,0.8,Calibration
1957-01-07,0.6964090634406798,1.349,0.5,Calibration
1957-01-08,0.6400722848099515,1.324,0.4,Calibration
1957-01-09,0.5138560357690005,1.298,0.0,Calibration
1957-01-10,0.562832096901939,1.274,0.5,Calibration
1957-01-11,0.7300316966498487,1.252,0.8,Calibration
1957-01-12,0.6309526520859067,1.229,0.5,Calibration
1957-01-13,0.6069639079630265,1.207,0.5,Calibration
1957-01-14,6.658666646330695,1.208,7.0,Calibration
1957-01-15,0.6046346773848069,1.186,0.5,Calibration
1957-01-16,0.4563375390335723,1.162,0.0,Calibration
1957-01-17,0.42123186513653066,1.139,0.0,Calibration
1957-01-18,0.3922005737124859,1.116,0.0,Calibration
1957-01-19,0.36551373373841833,1.093,0.0,Calibration
1957-01-20,0.35116980511891394,1.072,0.2,Calibration
1957-01-21,1.0124327063833087,1.055,1.6,Calibration
1957-01-22,0.9425153049841072,1.036,1.2,Calibration
1957-01-23,0.39667073073716996,1.015,0.0,Calibration
1957-01-24,0.3492451774391485,0.995,0.0,Calibration
1957-01-25,0.32460291007537695,0.975,0.0,Calibration
1957-01-26,0.37203278665951034,0.957,0.5,Calibration
1957-01-27,0.43064276599108353,0.938,0.5,Calibration
1957-01-28,0.456888594717434,0.92,0.5,Calibration
1957-01-29,0.46486174258222956,0.902,0.5,Calibration
1957-01-30,0.6115834551586062,0.885,0.8,Calibration
1957-01-31,0.4966808413153887,0.868,0.5,Calibration
1957-02-01,0.4811733776833775,0.851,0.5,Calibration
1957-02-02,0.3362632360699291,0.834,0.0,Calibration
1957-02-03,0.4010753955186056,0.818,0.5,Calibration
1957-02-04,0.3138747537843042,0.802,0.0,Calibration
1957-02-05,0.49253862965114287,0.786,0.8,Calibration
1957-02-06,1.6923539010472703,0.772,2.0,Calibration
1957-02-07,0.337401623858741,0.757,0.0,Calibration
1957-02-08,0.30029069763033917,0.741,0.0,Calibration
1957-02-09,0.2825001105160796,0.727,0.0,Calibration
1957-02-10,0.2652080996665637,0.712,0.0,Calibration
1957-02-11,0.24876765308929172,0.698,0.0,Calibration
1957-02-12,0.9894231123443974,0.685,1.8,Calibration
1957-02-13,0.29661120325427237,0.671,0.0,Calibration
1957-02-14,0.2578663936967234,0.657,0.0,Calibration
1957-02-15,0.31956011293356784,0.644,0.5,Calibration
1957-02-16,1.5208455038803783,0.632,2.0,Calibration
1957-02-17,8.580400441519464,0.622,9.3,Calibration
1957-02-18,0.4945519568005615,0.61,0.5,Calibration
1957-02-19,0.3272672042741935,0.598,0.0,Calibration
1957-02-20,0.30335628260177727,0.586,0.0,Calibration
1957-02-21,0.45279854892478216,0.575,0.8,Calibration
1957-02-22,1.666913494090732,0.564,2.0,Calibration
1957-02-23,12.045327842281829,0.56,12.8,Calibration
1957-02-24,0.595124248978014,0.549,0.5,Calibration
1957-02-25,40.551082314900555,0.585,41.5,Calibration
1957-02-26,3.300483749217692,0.591,3.3,Calibration
1957-02-27,13.725683744823522,1.27,14.5,Calibration
1957-02-28,2.975149732164171,0.651,3.3,Calibration
1957-03-01,0.7741820272231655,0.644,1.0,Calibration
1957-03-02,0.9690150146200447,0.637,1.0,Calibration
1957-03-03,0.5578378304886188,0.625,0.0,Calibration
1957-03-04,11.993193661958141,0.675,12.5,Calibration
1957-03-05,0.7061631765915738,0.662,0.2,Calibration
1957-03-06,0.4975625267065476,0.649,0.0,Calibration
1957-03-07,0.46149481433388856,0.636,0.0,Calibration
1957-03-08,0.42891842759087595,0.623,0.0,Calibration
1957-03-09,0.39860313535740316,0.611,0.0,Calibration
1957-03-10,4.274664994009445,0.618,5.0,Calibration
1957-03-11,22.916285919877172,2.323,23.8,Calibration
1957-03-12,0.8019619105380227,0.658,0.2,Calibration
1957-03-13,0.612608348158327,0.65,0.8,Calibration
1957-03-14,1.2682429232653407,0.645,1.5,Calibration
1957-03-15,7.639050245591114,0.674,8.0,Calibration
1957-03-16,0.7246061853752547,0.665,0.8,Calibration
1957-03-17,27.729991325370506,4.886,28.3,Calibration
1957-03-18,1.0563304885131906,0.708,0.8,Calibration
1957-03-19,0.7988813333990112,0.699,0.8,Calibration
1957-03-20,5.20525684467872,0.722,5.4,Calibration
1957-03-21,1.749293870133595,0.723,2.2,Calibration
1957-03-22,0.8005494617824982,0.713,0.8,Calibration
1957-03-23,0.5708793214398955,0.699,0.0,Calibration
1957-03-24,0.5139521168486574,0.685,0.0,Calibration
1957-03-25,0.47524454013520073,0.671,0.0,Calibration
1957-03-26,0.44139828139931814,0.658,0.0,Calibration
1957-03-27,0.4102805786710737,0.645,0.0,Calibration
1957-03-28,0.38143650088058767,0.632,0.0,Calibration
1957-03-29,0.3548765917700095,0.619,0.0,Calibration
1957-03-30,0.3304769009948321,0.607,0.0,Calibration
1957-03-31,0.3080623030244962,0.595,0.0,Calibration
1957-04-01,0.2874475376154809,0.583,0.0,Calibration
1957-04-02,0.26846124766115426,0.571,0.0,Calibration
1957-04-03,26.84716619484753,0.784,28.0,Calibration
1957-04-04,0.7146836121297904,0.613,0.3,Calibration
1957-04-05,0.29030892847708406,0.601,0.0,Calibration
1957-04-06,0.2688400121591718,0.589,0.0,Calibration
1957-04-07,0.40962106674342863,0.581,0.8,Calibration
1957-04-08,9.43356716302696,0.607,10.0,Calibration
1957-04-09,19.125326363824808,1.957,20.0,Calibration
1957-04-10,9.718750312195985,0.71,10.29,Calibration
1957-04-11,13.289455514928909,2.229,14.0,Calibration
1957-04-12,3.584469303371836,0.775,4.0,Calibration
1957-04-13,12.791546172826532,2.482,13.5,Calibration
1957-04-14,15.053464205332283,3.759,15.6,Calibration
1957-04-15,8.803826266040113,1.601,9.2,Calibration
1957-04-16,0.7295535915215449,0.9,0.0,Calibration
1957-04-17,0.8901260636944424,0.892,1.2,Calibration
1957-04-18,13.555580628148691,2.868,13.8,Calibration
1957-04-19,10.371511150926649,2.105,10.79,Calibration
1957-04-20,62.91433689524433,26.254,64.0,Calibration
1957-04-21,2.870757407978634,1.036,2.3,Calibration
1957-04-22,2.8894733304804467,1.049,3.0,Calibration
1957-04-23,3.1981592414026747,1.065,3.5,Calibration
1957-04-24,0.9659017657464972,1.054,1.0,Calibration
1957-04-25,17.613271839777394,6.285,17.8,Calibration
1957-04-26,0.9642408127965632,1.076,0.0,Calibration
1957-04-27,0.6569123066734974,1.054,0.0,Calibration
1957-04-28,0.6035398905440833,1.033,0.0,Calibration
1957-04-29,4.463162191986232,1.052,5.0,Calibration
1957-04-30,0.697186110961751,1.035,0.5,Calibration
1957-05-01,0.5721802147396121,1.014,0.0,Calibration
1957-05-02,0.5265331058910425,0.994,0.0,Calibration
1957-05-03,0.48772082871485234,0.974,0.0,Calibration
1957-05-04,0.452248379762843,0.954,0.0,Calibration
1957-05-05,0.6477045408834153,0.941,1.0,Calibration
1957-05-06,9.137513032092546,0.97,9.5,Calibration
1957-05-07,11.658881966555295,1.212,12.3,Calibration
1957-05-08,2.955318421241161,1.015,3.3,Calibration
1957-05-09,0.5721207971984271,0.996,0.2,Calibration
1957-05-10,7.441660174053114,1.022,8.0,Calibration
1957-05-11,26.74776232252678,6.112,27.5,Calibration
1957-05-12,57.98110561665333,22.92,58.8,Calibration
1957-05-13,1.524394320942041,1.093,0.5,Calibration
1957-05-14,0.5907295669458592,1.071,0.0,Calibration
1957-05-15,22.826012346019002,10.276,23.5,Calibration
1957-05-16,11.682818516066602,4.417,12.0,Calibration
1957-05-17,0.764479991544767,1.133,0.0,Calibration
1957-05-18,0.5588334286100081,1.11,0.0,Calibration
1957-05-19,20.39495667149422,7.641,21.2,Calibration
1957-05-20,9.458435061509267,2.794,9.8,Calibration
1957-05-21,0.726412317620929,1.172,0.2,Calibration
1957-05-22,0.5538916191818726,1.148,0.0,Calibration
1957-05-23,0.7600493509954525,1.134,1.0,Calibration
1957-05-24,10.91175547457734,2.375,11.2,Calibration
1957-05-25,7.331134332751308,1.216,7.8,Calibration
1957-05-26,33.6990237271278,12.132,34.5,Calibration
1957-05-27,45.982891714775135,21.878,46.5,Calibration
1957-05-28,36.8143801974323,19.825,37.0,Calibration
1957-05-29,6.863414638705799,2.146,6.8,Calibration
1957-05-30,11.560095829465158,4.862,12.0,Calibration
1957-05-31,5.0800171304609485,1.437,5.3,Calibration
1957-06-01,0.8078760201035963,1.408,0.0,Calibration
1957-06-02,0.7429941060307671,1.385,0.5,Calibration
1957-06-03,13.168027064400695,4.235,13.5,Calibration
1957-06-04,1.1858464697506506,1.404,1.2,Calibration
1957-06-05,0.7484372395750536,1.378,0.2,Calibration
1957-06-06,2.4730388351789845,1.37,2.5,Calibration
1957-06-07,0.8064176433303506,1.349,0.8,Calibration
1957-06-08,8.305150492918742,1.383,8.5,Calibration
1957-06-09,0.8135570237295567,1.359,0.5,Calibration
1957-06-10,1.3337060331606443,1.342,1.5,Calibration
1957-06-11,0.9427425198351084,1.321,0.8,Calibration
1957-06-12,0.7927027419136691,1.297,0.5,Calibration
1957-06-13,0.7538896781105999,1.274,0.5,Calibration
1957-06-14,4.842621238097995,1.275,5.0,Calibration
1957-06-15,1.4055575802014075,1.259,1.8,Calibration
1957-06-16,1.5383840553615615,1.242,1.6,Calibration
1957-06-17,0.7607562328859719,1.22,0.5,Calibration
1957-06-18,0.6061042615792855,1.195,0.0,Calibration
1957-06-19,0.5501342384111589,1.172,0.0,Calibration
1957-06-20,0.5082402735816912,1.148,0.0,Calibration
1957-06-21,0.471043095049448,1.125,0.0,Calibration
1957-06-22,0.5860973218694604,1.105,0.8,Calibration
1957-06-23,0.45539982424060677,1.083,0.0,Calibration
1957-06-24,2.4227331694812855,1.069,2.8,Calibration
1957-06-25,0.8453813427217075,1.052,1.3,Calibration
1957-06-26,1.8930883278377613,1.036,2.0,Calibration
1957-06-27,2.787454601202152,1.024,3.2,Calibration
1957-06-28,0.532990487052496,1.003,0.0,Calibration
1957-06-29,0.46773972134478214,0.983,0.0,Calibration
1957-06-30,0.4349435690097304,0.963,0.0,Calibration
1957-07-01,0.40411946126851966,0.944,0.0,Calibration
1957-07-02,0.3756336087790381,0.925,0.0,Calibration
1957-07-03,0.34948087214235873,0.907,0.0,Calibration
1957-07-04,0.32548599276745427,0.889,0.0,Calibration
1957-07-05,0.30344743677126235,0.871,0.0,Calibration
1957-07-06,0.2831758166595409,0.853,0.0,Calibration
1957-07-07,0.2645017499349891,0.836,0.0,Calibration
1957-07-08,0.24727547711968434,0.82,0.0,Calibration
1957-07-09,0.2313646017622447,0.803,0.0,Calibration
1957-07-10,3.6358832147878473,0.791,4.5,Calibration
1957-07-11,0.3084702121431252,0.775,0.0,Calibration
1957-07-12,1.7623302720631089,0.762,2.5,Calibration
1957-07-13,4.274957753929151,0.751,5.0,Calibration
1957-07-14,0.394556312864906,0.736,0.2,Calibration
1957-07-15,8.93116998592919,0.731,9.7,Calibration
1957-07-16,6.537162030086298,0.728,7.2,Calibration
1957-07-17,3.4486728579665815,0.722,4.0,Calibration
1957-07-18,0.4957758881519166,0.708,0.0,Calibration
1957-07-19,1.3719230713453814,0.697,2.0,Calibration
1957-07-20,0.6068509930521122,0.684,0.5,Calibration
1957-07-21,0.4662732051334178,0.671,0.0,Calibration
1957-07-22,0.4233579986277868,0.657,0.0,Calibration
1957-07-23,0.47091954131033326,0.645,0.5,Calibration
1957-07-24,0.9742775917391122,0.634,1.3,Calibration
1957-07-25,17.532639572483802,0.645,18.0,Calibration
1957-07-26,0.9106867594188102,0.635,1.0,Calibration
1957-07-27,14.884999659409162,0.662,15.3,Calibration
1957-07-28,0.6874061072424351,0.649,0.0,Calibration
1957-07-29,0.44101913351817307,0.636,0.0,Calibration
1957-07-30,0.40923534103821385,0.623,0.0,Calibration
1957-07-31,0.3809233974382626,0.611,0.0,Calibration
1957-08-01,0.3547057144400562,0.599,0.0,Calibration
1957-08-02,0.3305841601387532,0.587,0.0,Calibration
1957-08-03,0.5285733505150642,0.577,1.0,Calibration
1957-08-04,0.3478659541274744,0.566,0.0,Calibration
1957-08-05,0.30892746093850054,0.554,0.0,Calibration
1957-08-06,0.47128379623137595,0.545,0.8,Calibration
1957-08-07,0.8775044187210341,0.536,1.2,Calibration
1957-08-08,55.16560979060612,1.891,56.19,Calibration
1957-08-09,3.839144536649975,0.61,3.7,Calibration
1957-08-10,15.655376523020712,4.226,16.5,Calibration
1957-08-11,8.968598159502204,1.698,9.5,Calibration
1957-08-12,0.599880205195037,0.699,0.0,Calibration
1957-08-13,0.44529352637558767,0.685,0.0,Calibration
1957-08-14,0.4676871922918467,0.675,0.5,Calibration
1957-08-15,0.8851525339082102,0.67,1.2,Calibration
1957-08-16,5.229604284863477,0.694,5.5,Calibration
1957-08-17,4.230232463149824,0.712,4.8,Calibration
1957-08-18,0.5963705490735727,0.701,0.5,Calibration
1957-08-19,0.48465258594624255,0.687,0.0,Calibration
1957-08-20,0.44803431442923863,0.673,0.0,Calibration
1957-08-21,0.41702604094154916,0.66,0.0,Calibration
1957-08-22,0.3884617734361136,0.647,0.0,Calibration
1957-08-23,0.3618590738628976,0.634,0.0,Calibration
1957-08-24,0.6619585606927711,0.626,1.2,Calibration
1957-08-25,0.38560367829860265,0.613,0.0,Calibration
1957-08-26,0.34010150156791874,0.601,0.0,Calibration
1957-08-27,0.3970195853144342,0.591,0.5,Calibration
1957-08-28,0.4491123878854192,0.581,0.5,Calibration
1957-08-29,4.277115831660486,0.583,4.7,Calibration
1957-08-30,3.351379172435516,0.583,4.0,Calibration
1957-08-31,15.166750282453537,0.622,16.0,Calibration
1957-09-01,10.944188710934537,0.662,11.5,Calibration
1957-09-02,1.3094377309380605,0.658,1.7,Calibration
1957-09-03,0.5392809567406089,0.644,0.0,Calibration
1957-09-04,1.438258222737927,0.64,1.8,Calibration
1957-09-05,10.412796315056731,0.676,10.8,Calibration
1957-09-06,0.675648903291914,0.662,0.0,Calibration
1957-09-07,44.8727013411965,8.505,46.0,Calibration
1957-09-08,1.5809459249938083,0.711,1.3,Calibration
1957-09-09,3.0531578128293786,0.726,3.1,Calibration
1957-09-10,0.5875245031709307,0.711,0.0,Calibration
1957-09-11,0.5140476366138546,0.697,0.0,Calibration
1957-09-12,0.47688197360293577,0.683,0.0,Calibration
1957-09-13,0.44226914276875867,0.669,0.0,Calibration
1957-09-14,0.4195202403746687,0.657,0.2,Calibration
1957-09-15,0.3887378233026119,0.644,0.0,Calibration
1957-09-16,0.36209226681983525,0.631,0.0,Calibration
1957-09-17,12.331398775889575,0.863,13.2,Calibration
1957-09-18,3.413445379298385,0.693,3.9,Calibration
1957-09-19,34.66137083382036,8.132,35.69,Calibration
1957-09-20,1.2011414929396536,0.738,1.0,Calibration
1957-09-21,0.49805104848158477,0.723,0.0,Calibration
1957-09-22,4.360636390674793,0.747,4.8,Calibration
1957-09-23,1.476966419028403,0.747,2.0,Calibration
1957-09-24,0.9046865532579664,0.74,1.0,Calibration
1957-09-25,60.41512732574973,19.827,61.3,Calibration
1957-09-26,10.041921941642347,3.524,9.8,Calibration
1957-09-27,0.9174641084098378,0.832,1.0,Calibration
1957-09-28,1.6152877924906033,0.834,1.7,Calibration
1957-09-29,0.6249748851105282,0.819,0.2,Calibration
1957-09-30,0.5469765512811144,0.803,0.0,Calibration
1957-10-01,0.5044476012850447,0.787,0.0,Calibration
1957-10-02,0.4679232871084236,0.771,0.0,Calibration
1957-10-03,2.0030636631528163,0.775,2.5,Calibration
1957-10-04,0.48432636868693457,0.759,0.0,Calibration
1957-10-05,10.24585018464735,1.28,11.0,Calibration
1957-10-06,13.871377591516405,2.842,14.5,Calibration
1957-10-07,10.01323856421698,1.82,10.5,Calibration
1957-10-08,10.982443022467148,2.399,11.5,Calibration
1957-10-09,8.37225633229464,1.469,8.8,Calibration
1957-10-10,2.765036155310623,1.001,3.0,Calibration
1957-10-11,15.423676818519871,4.258,16.0,Calibration
1957-10-12,19.406826341893996,6.457,19.8,Calibration
1957-10-13,1.0512328107819002,1.072,0.5,Calibration
1957-10-14,19.62692195262047,6.699,20.0,Calibration
1957-10-15,1.0403352786556634,1.097,0.5,Calibration
1957-10-16,22.370347109495306,8.062,22.79,Calibration
1957-10-17,4.921429466538342,1.165,5.0,Calibration
1957-10-18,16.497186132152663,5.952,17.0,Calibration
1957-10-19,24.61250989892283,10.177,25.0,Calibration
1957-10-20,1.1190326044677625,1.222,0.0,Calibration
1957-10-21,0.7033489031380924,1.197,0.0,Calibration
1957-10-22,5.521897765499761,1.228,6.0,Calibration
1957-10-23,0.7958232657999728,1.208,0.5,Calibration
1957-10-24,1.3552120507280798,1.196,1.5,Calibration
1957-10-25,0.6728993925251193,1.172,0.0,Calibration
1957-10-26,0.6284053045624387,1.15,0.2,Calibration
1957-10-27,4.387335358584142,1.158,4.7,Calibration
1957-10-28,1.5895357153637093,1.148,2.0,Calibration
1957-10-29,6.49323937995872,1.168,6.7,Calibration
1957-10-30,4.623721760141842,1.177,5.0,Calibration
1957-10-31,1.0998663107048436,1.161,1.3,Calibration
1957-11-01,1.3624763713205206,1.146,1.3,Calibration
1957-11-02,0.9239298033716024,1.127,0.7,Calibration
1957-11-03,9.265812467221723,1.155,9.4,Calibration
1957-11-04,13.937297041996981,2.177,14.4,Calibration
1957-11-05,0.9886567521123185,1.177,0.7,Calibration
1957-11-06,0.6780421862238221,1.153,0.0,Calibration
1957-11-07,0.6172654484241774,1.13,0.0,Calibration
1957-11-08,0.5693604627747308,1.108,0.0,Calibration
1957-11-09,0.5262632102751487,1.086,0.0,Calibration
1957-11-10,0.4867441098713883,1.064,0.0,Calibration
1957-11-11,0.4505495642322451,1.043,0.0,Calibration
1957-11-12,0.4175074048978661,1.022,0.0,Calibration
1957-11-13,4.484220742360007,1.02,5.2,Calibration
1957-11-14,0.5387698371851712,1.002,0.5,Calibration
1957-11-15,0.42461717390485804,0.981,0.0,Calibration
1957-11-16,0.3920659228105184,0.962,0.0,Calibration
1957-11-17,1.1040377225998412,0.948,1.7,Calibration
1957-11-18,40.21932561059192,3.671,41.0,Calibration
1957-11-19,3.4987073156594235,0.999,3.5,Calibration
1957-11-20,5.563230251317353,1.024,6.2,Calibration
1957-11-21,12.339075725896276,2.541,13.0,Calibration
1957-11-22,16.440177771528234,4.504,17.0,Calibration
1957-11-23,3.7658813951334524,1.123,4.0,Calibration
1957-11-24,8.474850054146778,1.65,9.0,Calibration
1957-11-25,20.4455399634831,6.702,21.0,Calibration
1957-11-26,12.549073718148179,3.946,12.8,Calibration
1957-11-27,2.403007140417833,1.245,2.5,Calibration
1957-11-28,0.816940336582644,1.224,0.5,Calibration
1957-11-29,0.7019673242112677,1.2,0.0,Calibration
1957-11-30,0.6427038741438031,1.176,0.0,Calibration
1957-12-01,0.5924916453954726,1.152,0.0,Calibration
1957-12-02,7.128511549436645,1.181,7.7,Calibration
1957-12-03,1.9500819092375097,1.173,2.3,Calibration
1957-12-04,35.80896494254169,9.923,36.5,Calibration
1957-12-05,1.212700142212137,1.194,0.5,Calibration
1957-12-06,0.610906730719133,1.17,0.0,Calibration
1957-12-07,9.4989651011088,2.156,10.0,Calibration
1957-12-08,0.7204149422629341,1.187,0.0,Calibration
1957-12-09,0.5457695021670714,1.163,0.0,Calibration
1957-12-10,0.5043938429533543,1.14,0.0,Calibration
1957-12-11,0.4669238652583599,1.117,0.0,Calibration
1957-12-12,0.4325823182730436,1.095,0.0,Calibration
1957-12-13,0.41027962304812227,1.074,0.2,Calibration
1957-12-14,0.3799334083098545,1.053,0.0,Calibration
1957-12-15,0.3537211863061027,1.032,0.0,Calibration
1957-12-16,0.32971213395298055,1.011,0.0,Calibration
1957-12-17,0.307383559758368,0.991,0.0,Calibration
1957-12-18,0.5077627776288388,0.975,1.0,Calibration
1957-12-19,0.32675771575414114,0.955,0.0,Calibration
1957-12-20,0.28879277679373205,0.936,0.0,Calibration
1957-12-21,5.064939176798871,0.936,5.8,Calibration
1957-12-22,0.43191536995594687,0.919,0.5,Calibration
1957-12-23,0.31657868349992274,0.9,0.0,Calibration
1957-12-24,0.29301626200333525,0.882,0.0,Calibration
1957-12-25,23.98711318681553,1.011,25.0,Calibration
1957-12-26,0.8952023611573077,0.915,1.0,Calibration
1957-12-27,0.36019214359210955,0.897,0.0,Calibration
1957-12-28,0.3187863960801519,0.879,0.0,Calibration
1957-12-29,0.2969692338248726,0.862,0.0,Calibration
1957-12-30,0.2786017223693346,0.844,0.0,Calibration
1957-12-31,0.26155901428650025,0.827,0.0,Calibration
1958-01-01,2.275108229255026,0.82,3.0,Calibration
1958-01-02,0.313191455361014,0.804,0.0,Calibration
1958-01-03,0.26896303871468313,0.788,0.0,Calibration
1958-01-04,0.5748687921328883,0.775,1.2,Calibration
1958-01-05,0.6116057688504744,0.762,0.8,Calibration
1958-01-06,0.7514550785290999,0.749,1.0,Calibration
1958-01-07,11.80454147184329,0.761,12.3,Calibration
1958-01-08,1.5557372912764476,0.753,2.1,Calibration
1958-01-09,0.39536466554679917,0.738,0.0,Calibration
1958-01-10,0.35314387721194046,0.723,0.0,Calibration
1958-01-11,0.33097201961863065,0.708,0.0,Calibration
1958-01-12,0.31035978592267915,0.694,0.0,Calibration
1958-01-13,0.29084120593570356,0.68,0.0,Calibration
1958-01-14,0.272440178139865,0.667,0.0,Calibration
1958-01-15,3.0115025393939456,0.66,3.8,Calibration
1958-01-16,5.209440251127733,0.658,6.0,Calibration
1958-01-17,0.4173442407857034,0.645,0.0,Calibration
1958-01-18,0.46562609949981676,0.634,0.8,Calibration
1958-01-19,0.3540435772563077,0.621,0.0,Calibration
1958-01-20,0.3206025252993778,0.609,0.0,Calibration
1958-01-21,0.31707894123685204,0.597,0.2,Calibration
1958-01-22,0.2908022462303697,0.585,0.0,Calibration
1958-01-23,0.2720589602646143,0.573,0.0,Calibration
1958-01-24,0.4134448284094592,0.563,0.8,Calibration
1958-01-25,0.2888540399485921,0.552,0.0,Calibration
1958-01-26,0.25809025889826304,0.54,0.0,Calibration
1958-01-27,0.2409572302725326,0.53,0.0,Calibration
1958-01-28,14.231350462996625,0.531,15.2,Calibration
1958-01-29,0.804695889742342,0.522,1.2,Calibration
1958-01-30,0.48134193172511286,0.513,0.5,Calibration
1958-01-31,33.213797882819556,0.556,34.0,Calibration
1958-02-01,1.0493181987291778,0.55,1.0,Calibration
1958-02-02,0.5216839141761849,0.541,0.5,Calibration
1958-02-03,3.1849613590033936,0.546,3.5,Calibration
1958-02-04,0.41561248221610003,0.535,0.0,Calibration
1958-02-05,0.35307809848620786,0.524,0.0,Calibration
1958-02-06,0.33064264452079517,0.514,0.0,Calibration
1958-02-07,0.3093302287397026,0.503,0.0,Calibration
1958-02-08,0.2893984048380485,0.493,0.0,Calibration
1958-02-09,0.27092053359247387,0.483,0.0,Calibration
1958-02-10,0.2538186420164046,0.474,0.0,Calibration
1958-02-11,2.250984527390215,0.471,3.0,Calibration
1958-02-12,0.3056831852549031,0.462,0.0,Calibration
1958-02-13,0.48224743660564706,0.455,1.0,Calibration
1958-02-14,0.30601085880029855,0.446,0.0,Calibration
1958-02-15,0.27089746055536873,0.437,0.0,Calibration
1958-02-16,1.1230164587400948,0.431,1.8,Calibration
1958-02-17,0.5811039063564236,0.424,0.8,Calibration
1958-02-18,0.6286962611673736,0.417,0.8,Calibration
1958-02-19,0.49064762650946314,0.409,0.5,Calibration
1958-02-20,0.33087506582565646,0.401,0.0,Calibration
1958-02-21,15.2342941037906,0.413,16.0,Calibration
1958-02-22,0.6101623073628446,0.406,0.5,Calibration
1958-02-23,0.3402949435910302,0.398,0.0,Calibration
1958-02-24,0.39862268347927443,0.391,0.5,Calibration
1958-02-25,13.671762862151821,0.411,14.3,Calibration
1958-02-26,17.262881458028605,0.457,18.0,Calibration
1958-02-27,0.6503544096073653,0.448,0.0,Calibration
1958-02-28,0.37491264256534623,0.439,0.0,Calibration
1958-03-01,0.48782909579512884,0.434,0.8,Calibration
1958-03-02,0.5096756232242214,0.427,0.5,Calibration
1958-03-03,0.37410365703248843,0.418,0.0,Calibration
1958-03-04,6.383808142324163,0.432,7.0,Calibration
1958-03-05,0.4625859605981001,0.423,0.0,Calibration
1958-03-06,0.3604407553478508,0.415,0.2,Calibration
1958-03-07,0.33581634070798383,0.407,0.0,Calibration
1958-03-08,0.8744544341320131,0.403,1.5,Calibration
1958-03-09,2.109009325713668,0.401,2.3,Calibration
1958-03-10,0.3980581485676544,0.393,0.2,Calibration
1958-03-11,0.3504074463465888,0.386,0.0,Calibration
1958-03-12,0.32868239467543076,0.378,0.0,Calibration
1958-03-13,0.30793425545192477,0.37,0.0,Calibration
1958-03-14,0.2882323437710286,0.363,0.0,Calibration
1958-03-15,0.2698098509839058,0.356,0.0,Calibration
1958-03-16,4.153912980703478,0.356,5.0,Calibration
