date,Q_sim_m3s,Q_sim_mm,P_mm,PET_mm,ET_mm,Q_obs_m3s
1956-06-03,5.281986467929061,11.409090770726772,10.9,3.252,3.252,4.005
1956-06-04,2.32634289437991,5.024900651860605,4.0,3.252,3.252,1.81
1956-06-05,1.8679302038471,4.034729240309736,7.7,3.252,3.252,2.219
1956-06-06,5.2055900089153635,11.244074419257185,21.0,3.252,3.252,8.261
1956-06-07,2.7520316286305113,5.944388317841904,1.3,3.252,1.3,1.841
1956-06-08,5.191547094044282,11.21374172313565,20.4,3.252,3.252,8.058
1956-06-09,3.011106974076185,6.503991064004559,5.5,3.252,3.252,1.885
1956-06-10,5.1431489661097,11.109201766796952,19.5,3.252,3.252,7.9
1956-06-11,2.635264333663463,5.69217096071308,2.7,3.252,2.7,1.901
1956-06-12,6.657915187644092,14.381096805311238,26.2,3.252,3.252,11.0
1956-06-13,3.4630317871067047,7.4801486601504825,3.4,3.252,3.252,1.923
1956-06-14,3.4246200966830287,7.39717940883534,12.5,3.252,3.252,4.822
1956-06-15,1.9893281037245116,4.296948704044945,5.301,3.252,3.252,1.962
1956-06-16,1.0920144351952865,2.3587511800218186,4.5,3.252,3.252,1.965
1956-06-17,1.157529965113533,2.500264724645231,6.0,3.252,3.252,1.979
1956-06-18,16.11453716255272,34.80740027111388,63.59,3.252,3.252,28.371
1956-06-19,8.48936324551698,18.337024610316675,2.0,3.252,2.0,1.988
1956-06-20,5.481999127924567,11.841118116317066,14.2,3.252,3.252,6.817
1956-06-21,5.335151394843652,11.523927012862288,16.2,3.252,3.252,7.695
1956-06-22,2.5217827087796687,5.447050650964084,1.0,3.252,1.0,2.007
1956-06-23,1.050775677929034,2.269675464326714,1.5,3.252,1.5,1.982
1956-06-24,0.7747041161597732,1.67336089090511,5.0,3.252,3.252,1.99
1956-06-25,0.5490377434394624,1.1859215258292388,0.0,3.252,0.2996596281608328,1.95
1956-06-26,0.44535605173507964,0.961969071747772,0.0,3.252,0.0,1.911
1956-06-27,0.40966866378358535,0.8848843137725443,0.2,3.252,0.20000000000000018,1.874
1956-06-28,0.3968619699458711,0.8572218550830815,0.0,3.252,0.0,1.837
1956-06-29,0.38998094538844036,0.8423588420390312,0.0,3.252,0.0,1.8
1956-06-30,0.3843254626130861,0.830142999244266,0.0,3.252,0.0,1.764
1956-07-01,0.3788139838840659,0.8182382051895823,0.0,3.252,0.0,1.729
1956-07-02,10.279717246330254,22.20418925207335,42.8,3.252,3.252,10.19
1956-07-03,5.515389867916195,11.913242114698981,2.6,3.252,2.6,1.749
1956-07-04,6.094545107559782,13.164217432329128,20.4,3.252,3.252,7.899
1956-07-05,2.9103832414563935,6.28642780154581,1.2,3.252,1.2000000000000002,1.754
1956-07-06,1.1525589907653262,2.489527420053105,0.5,3.252,0.5,1.724
1956-07-07,0.5657057963603657,1.22192452013839,0.0,3.252,0.0,1.689
1956-07-08,0.4078993583811253,0.8810626141032307,0.0,3.252,0.0,1.655
1956-07-09,0.3678840272941396,0.7946294989553415,2.0,3.252,2.0,1.637
1956-07-10,0.3554079817195372,0.7676812405142004,0.0,3.252,0.0,1.604
1956-07-11,0.3486896292039421,0.753169599080515,0.0,3.252,0.0,1.572
1956-07-12,0.34305010481175535,0.7409882263933915,0.0,3.252,0.0,1.541
1956-07-13,0.3375742416883252,0.7291603620467825,0.0,3.252,0.0,1.51
1956-07-14,0.3321053015344764,0.7173474513144691,0.0,3.252,0.0,1.48
1956-07-15,0.3266281348380339,0.7055167712501532,0.0,3.252,0.0,1.45
1956-07-16,0.32115115996382765,0.6936865055218677,0.0,3.252,0.0,1.421
1956-07-17,0.31568523737489135,0.6818801127297653,0.0,3.252,0.0,1.393
1956-07-18,0.31024027270063365,0.6701189890333688,1.0,3.252,1.0,1.369
1956-07-19,0.3048248597802797,0.658421697125404,2.2,3.252,2.2,1.349
1956-07-20,0.29944638633325193,0.6468041944798243,1.5,3.252,1.5,1.327
1956-07-21,0.2941111822673799,0.6352801536975405,2.0,3.252,2.0,1.307
1956-07-22,0.3448988922867434,0.7449816073393657,3.5,3.252,2.6336523261923457,1.293
1956-07-23,2.9658506249425036,6.406237349875808,14.0,3.252,2.627643913836012,1.312
1956-07-24,2.7191789366723236,5.873426503212219,8.0,3.252,2.7181062137428667,1.321
1956-07-25,1.2795879950812956,2.7639100693755987,0.0,3.252,0.0,1.295
1956-07-26,1.1994025824565657,2.590709578106182,6.2,3.252,2.7303799207432027,1.296
1956-07-27,0.6801767354128315,1.469181748491716,0.8,3.252,0.8,1.274
1956-07-28,0.4044424351601681,0.873595659945963,0.8,3.252,0.8,1.252
1956-07-29,0.47273703645863363,1.0211119987506487,4.2,3.252,2.666747880142152,1.245
1956-07-30,1.148165383071651,2.480037227434766,6.5,3.252,2.685248234613169,1.247
1956-07-31,0.7125572419616207,1.5391236426371009,2.8,3.252,2.727492168746292,1.235
1956-08-01,1.1292684604124108,2.4392198744908073,6.5,3.252,2.675688433679125,1.238
1956-08-02,6.013623177934628,12.989426064338794,24.79,3.252,2.7302169823714224,3.856
1956-08-03,3.1766951425954946,6.861661508006268,0.0,3.252,0.0,1.253
1956-08-04,1.2134012598838966,2.620946721349216,0.0,3.252,0.0,1.227
1956-08-05,0.5219407289052231,1.127391974435282,0.0,3.252,0.0,1.203
1956-08-06,0.3333290217691415,0.7199906870213455,0.0,3.252,0.0,1.179
1956-08-07,0.286885811127195,0.6196733520347412,1.0,3.252,1.0,1.16
1956-08-08,0.2741930969988904,0.5922570895176033,0.0,3.252,0.0,1.137
1956-08-09,0.2686152722665242,0.5802089880956923,1.0,3.252,1.0,1.119
1956-08-10,1.6174813246848263,3.493759661319225,9.0,3.252,2.4704228399991215,1.134
1956-08-11,0.9664432732020742,2.0875174701164805,1.0,3.252,1.0,1.116
1956-08-12,0.49050152690826315,1.0594832981218483,0.0,3.252,0.0,1.094
1956-08-13,0.31904609496677416,0.6891395651282322,0.0,3.252,0.0,1.072
1956-08-14,2.2646990887655694,4.89175003173363,11.5,3.252,2.397860318267221,1.094
1956-08-15,1.295192507801256,2.7976158168507133,0.5,3.252,0.5,1.074
1956-08-16,0.7206168941716473,1.5565324914107583,3.8,3.252,2.4463276267840013,1.069
1956-08-17,0.4087956544569389,0.882998613626988,0.5,3.252,0.84967986583801,1.05
1956-08-18,0.29418560488327156,0.6354409065478666,0.0,3.252,0.0,1.029
1956-08-19,0.7423446590391435,1.60346446352455,5.2,3.252,2.3430991477493395,1.027
1956-08-20,3.1065687458796782,6.710188491100105,13.9,3.252,2.3925345397843842,1.06
1956-08-21,4.6710345329321274,10.089434591133394,15.5,3.252,2.5036687271579945,1.731
1956-08-22,4.205605091272186,9.08410699714792,11.5,3.252,2.6179091659903,1.447
1956-08-23,1.8905566877131057,4.083602445460309,1.0,3.252,1.0,1.13
1956-08-24,2.728209426331788,5.892932360876662,11.7,3.252,2.656910582907411,1.648
1956-08-25,2.1469646931461677,4.6374437371957224,6.7,3.252,2.752405391923962,1.194
1956-08-26,1.5018887100781926,3.2440796137688954,5.7,3.252,2.808624831493213,1.21
1956-08-27,8.05645191099594,17.40193612775123,32.5,3.252,2.8496324952018517,9.314
1956-08-28,5.857323422125055,12.651818591790118,10.7,3.252,2.991674201224008,3.093
1956-08-29,8.950554625145134,19.333197990313487,29.79,3.252,3.0736764745668936,12.053
1956-08-30,4.3689824965684005,9.437002192587745,4.2,3.252,3.2071974334223965,1.346
1956-08-31,3.8438284317506315,8.302669412581363,13.0,3.252,3.195773512898913,4.643
1956-09-01,1.8076781802514863,3.90458486934321,1.7,3.252,1.7,1.373
1956-09-02,0.8225243403071122,1.7766525750633622,4.1,3.252,3.201252687217496,1.383
1956-09-03,0.45344708167746695,0.9794456964233287,1.0,3.252,1.32648071034814,1.365
1956-09-04,1.9599275378157057,4.233443481681925,10.7,3.252,3.1032565759585573,2.674
1956-09-05,1.1560259306901006,2.497016010290617,1.0,3.252,1.0,1.382
1956-09-06,0.8186355597065244,1.7682528089660923,5.0,3.252,3.117066742108568,1.395
1956-09-07,0.5021623635977338,1.0846707053711049,1.2,3.252,1.4680601615306512,1.376
1956-09-08,2.69674165978212,5.824961985129379,13.5,3.252,3.0576178056759074,3.169
1956-09-09,1.5338623013854784,3.313142570992633,3.0,3.252,3.0,1.409
1956-09-10,1.427985549317559,3.0844487865259276,7.0,3.252,3.086948933188484,1.434
1956-09-11,3.7621819736150375,8.126313063008482,16.09,3.252,3.136383959201678,4.375
1956-09-12,2.0023620926790353,4.325102120186716,1.8,3.252,1.8,1.455
1956-09-13,0.8514471182781128,1.8391257754807238,3.0,3.252,3.0,1.45
1956-09-14,0.45069298859491846,0.9734968553650236,0.8,3.252,0.7999999999999998,1.427
1956-09-15,0.4878705319926376,1.053800349104097,4.5,3.252,3.0427179487638853,1.43
1956-09-16,0.9708555980720119,2.0970480918355454,6.0,3.252,3.0516616998504467,1.443
1956-09-17,0.6352654918208476,1.3721734623330306,1.0,3.252,1.0,1.421
1956-09-18,4.553683795491666,9.835956998261999,20.5,3.252,3.0125356407620933,4.929
1956-09-19,11.164678807018294,24.115706223159513,38.0,3.252,3.129648033048364,13.324
1956-09-20,5.522782146797667,11.92920943708296,1.5,3.252,1.5,1.478
1956-09-21,9.51807227118371,20.559036105756814,33.8,3.252,3.2058251573801844,14.829
1956-09-22,4.758771882707115,10.278947266647368,4.4,3.252,3.252,1.531
1956-09-23,1.7394154774263992,3.7571374312410226,1.0,3.252,1.3501666172130513,1.511
1956-09-24,0.7549812050117649,1.6307594028254122,4.2,3.252,3.248040157035298,1.521
1956-09-25,1.089604141003771,2.353544944568145,6.5,3.252,3.234089146290502,1.551
1956-09-26,0.6880285186627684,1.4861416003115797,0.5,3.252,0.5,1.525
1956-09-27,1.8580685449880086,4.013428057174099,10.0,3.252,3.192552283902241,2.554
1956-09-28,3.323096102440168,7.177887581270763,13.3,3.252,3.252,4.05
1956-09-29,1.7307497988771994,3.73841956557475,1.3,3.252,1.3,1.571
1956-09-30,2.172288265059081,4.692142652527615,10.0,3.252,3.252,2.55
1956-10-01,1.1699402691248717,2.527070981309723,1.0,3.252,1.0,1.581
1956-10-02,0.5893443955671854,1.2729838944251206,1.0,3.252,1.0,1.557
1956-10-03,5.258689587471309,11.358769508938028,23.5,3.252,3.2194103715824456,7.125
1956-10-04,6.1208312277159305,13.22099545186641,17.29,3.252,3.252,6.072
1956-10-05,2.842299927946363,6.139367844364144,0.5,3.252,0.5,1.595
1956-10-06,1.0933511856445626,2.361638560992255,2.0,3.252,2.0,1.581
1956-10-07,0.5213205316462142,1.1260523483558227,0.2,3.252,0.20000000000000018,1.551
1956-10-08,3.604549625212965,7.7858271904600045,17.2,3.252,3.2334626453488355,5.013
1956-10-09,6.0427577402342685,13.052356718906019,20.29,3.252,3.252,7.057
1956-10-10,6.3274072880751815,13.66719974224239,17.7,3.252,3.252,6.709
1956-10-11,3.129371562107891,6.759442574153045,5.1,3.252,3.252,1.666
1956-10-12,2.292907850840065,4.95268095781454,8.3,3.252,3.252,2.361
1956-10-13,1.126798620802009,2.43388502093234,0.5,3.252,0.5,1.667
1956-10-14,0.576821659349141,1.2459347841941444,1.0,3.252,1.0,1.642
1956-10-15,2.4325021971765506,5.254204745901349,12.5,3.252,3.252,3.498
1956-10-16,1.4119428415204227,3.049796537684113,0.5,3.252,0.5,1.645
1956-10-17,0.6887220060930022,1.4876395331608847,1.7,3.252,1.7,1.625
1956-10-18,4.069768969593827,8.790700974322668,18.79,3.252,3.252,5.434
1956-10-19,3.1247204692390813,6.749396213556416,7.8,3.252,3.252,1.767
1956-10-20,1.5256148379263945,3.2953280499210127,4.5,3.252,3.252,1.692
1956-10-21,3.3387300822463053,7.211656977652019,14.5,3.252,3.252,4.398
1956-10-22,4.728207223747158,10.21292760329386,16.0,3.252,3.252,5.437
1956-10-23,2.333945385836745,5.041322033407369,1.0,3.252,1.0,1.727
1956-10-24,3.504540277773061,7.569806999989811,14.5,3.252,3.252,4.738
1956-10-25,3.2366163407836277,6.991091296092636,10.0,3.252,3.252,3.044
1956-10-26,1.5534487186742885,3.3554492323364626,0.5,3.252,0.5,1.755
1956-10-27,0.7165399471549095,1.5477262858546046,0.4,3.252,0.3999999999999999,1.723
1956-10-28,1.249550411883181,2.6990288896676713,7.5,3.252,3.252,1.747
1956-10-29,0.7953128541516593,1.7178757649675842,1.3,3.252,1.3,1.722
1956-10-30,0.4970385175889374,1.0736031979921048,1.0,3.252,1.0,1.695
1956-10-31,0.39081479859464674,0.8441599649644369,3.2,3.252,3.2,1.684
1956-11-01,1.3277798319426954,2.868004436996222,8.201,3.252,3.252,1.705
1956-11-02,0.8546516516596606,1.8460475675848669,2.6,3.252,2.6,1.689
1956-11-03,0.5114641818301666,1.10476263275316,0.0,3.252,0.0,1.655
1956-11-04,2.468865007200016,5.332748415552034,12.7,3.252,3.252,2.375
1956-11-05,6.995651118247844,15.110606415415345,26.2,3.252,3.252,7.488
1956-11-06,3.5869740318949335,7.7478639088930565,1.5,3.252,1.5,1.696
1956-11-07,1.376054676321271,2.972278100853946,0.0,3.252,0.0,1.662
1956-11-08,2.090915165548243,4.516376757584204,10.3,3.252,3.252,2.408
1956-11-09,1.1746157408686924,2.5371700002763755,0.5,3.252,0.5,1.663
1956-11-10,0.6065508064375398,1.3101497419050858,1.2,3.252,1.2000000000000002,1.639
1956-11-11,0.40888267717591237,0.8831865826999707,0.0,3.252,0.0,1.606
1956-11-12,0.352983299966307,0.7624439279272232,0.0,3.252,0.0,1.574
1956-11-13,7.422231600138479,16.032020256299113,32.0,3.252,3.2117440876960215,7.95
1956-11-14,7.448157904643333,16.0880210740296,18.0,3.252,3.252,6.273
1956-11-15,4.8451496606949584,10.46552326710111,10.5,3.252,3.252,3.348
1956-11-16,2.024912935867755,4.37381194147435,3.0,3.252,3.0,1.665
1956-11-17,3.4869717209436764,7.531858917238339,15.0,3.252,3.252,5.107
1956-11-18,1.8444809742844546,3.9840789044544214,0.5,3.252,0.5,1.667
1956-11-19,1.1468775324362221,2.47725547006224,5.5,3.252,3.252,1.681
1956-11-20,0.6365413640220966,1.3749293462877286,1.3,3.252,1.446405563238866,1.658
1956-11-21,0.42549523770970143,0.9190697134529552,1.8,3.252,1.8,1.639
1956-11-22,0.6356515056871633,1.373007252284273,5.3,3.252,3.252,1.646
1956-11-23,0.4854592529790166,1.0485919864346758,0.8,3.252,1.0195470088490017,1.619
1956-11-24,0.3823852380815666,0.8259521142561838,1.0,3.252,1.0,1.593
1956-11-25,4.047596930913821,8.742809370773854,19.0,3.252,3.209552694669013,4.554
1956-11-26,3.664148649904754,7.914561083794268,10.0,3.252,3.252,2.304
1956-11-27,2.304961879214914,4.978717659104214,6.7,3.252,3.252,1.678
1956-11-28,1.0556021239142954,2.280100587654878,1.0,3.252,1.0,1.652
1956-11-29,5.578887802901341,12.050397654266897,24.2,3.252,3.252,7.433
1956-11-30,3.003831724260265,6.488276524402172,0.0,3.252,0.0,1.65
1956-12-01,1.198281535187531,2.5882881160050677,0.0,3.252,0.0,1.617
1956-12-02,0.5592147011103884,1.207903754398439,0.0,3.252,0.0,1.584
1956-12-03,0.3839053005795421,0.8292354492518109,0.0,3.252,0.0,1.553
1956-12-04,0.3400191069277358,0.7344412709639092,0.2,3.252,0.20000000000000018,1.523
1956-12-05,0.32735089013896806,0.707077922700171,0.0,3.252,0.0,1.493
1956-12-06,0.32124432803526143,0.6938877485561646,0.0,3.252,0.0,1.463
1956-12-07,0.31634232449270705,0.6832994209042471,0.7,3.252,0.6999999999999997,1.437
1956-12-08,0.6697118908595846,1.4465776842567026,5.3,3.252,2.943163857840158,1.435
1956-12-09,0.5043089454789399,1.08930732223451,3.2,3.252,2.9740023634906207,1.422
1956-12-10,0.37142678922348105,0.802281864722719,0.8,3.252,0.9656330522866594,1.398
1956-12-11,0.3197540325787156,0.6906687103700258,0.0,3.252,0.0,1.37
1956-12-12,0.3021959543562371,0.652743261409472,0.0,3.252,0.0,1.343
1956-12-13,0.29451222200511623,0.636146399531051,0.0,3.252,0.0,1.316
1956-12-14,6.050123409603427,13.068266564743402,26.4,3.252,2.68452279858427,2.953
1956-12-15,3.279894068653941,7.084571188292511,0.5,3.252,0.5,1.33
1956-12-16,1.3671748196494131,2.9530976104427324,4.0,3.252,2.7620577424747723,1.326
1956-12-17,2.484413944031612,5.3663341191082825,11.1,3.252,2.768835370869111,1.363
1956-12-18,1.3468055655801534,2.909100021653131,3.0,3.252,2.8419382619715092,1.355
1956-12-19,7.580103532821603,16.37302363089466,31.0,3.252,2.7935075223996804,7.687
1956-12-20,4.518142484040521,9.759187765527525,6.0,3.252,2.9301025946990062,1.417
1956-12-21,1.7600146847361686,3.801631719030124,0.5,3.252,0.5,1.393
1956-12-22,4.653522724911181,10.05160908580815,19.7,3.252,2.9100936109408404,6.046
1956-12-23,3.492623293190431,7.544066313291331,8.299,3.252,3.027442702057536,1.941
1956-12-24,12.977633946994477,28.03168932550807,48.5,3.252,3.0916081017800967,19.663
1956-12-25,12.894849824303908,27.85287562049644,29.0,3.252,3.246325976299782,15.103
1956-12-26,6.279860979604491,13.5644997159457,7.0,3.252,3.252,2.377
1956-12-27,2.2555466783139813,4.871980825158199,1.0,3.252,1.0,1.548
1956-12-28,0.8310392270635566,1.7950447304572819,1.8,3.252,1.8,1.535
1956-12-29,0.43920211575953966,0.9486765700406055,1.0,3.252,1.0,1.514
1956-12-30,0.3448253767965671,0.7448228138805849,0.4,3.252,0.3999999999999999,1.488
1956-12-31,0.32225010883627675,0.6960602350863578,0.0,3.252,0.0,1.458
1957-01-01,2.4654987604142966,5.32547732249488,12.8,3.252,3.080740583814964,3.3
1957-01-02,1.4310640830552237,3.0910984193992834,2.0,3.252,2.0,1.48
1957-01-03,0.6758595011036355,1.4598565223838527,0.5,3.252,0.5,1.454
1957-01-04,0.4051611992252574,0.8751481903265561,0.0,3.252,0.0,1.425
1957-01-05,0.32912804733338946,0.7109165822401213,0.0,3.252,0.0,1.396
1957-01-06,0.3083880264328462,0.6661181370949478,0.8,3.252,0.7999999999999998,1.374
1957-01-07,0.30074056022960155,0.6495996100959394,0.5,3.252,0.5,1.349
1957-01-08,0.2957973883628497,0.6389223588637554,0.4,3.252,0.3999999999999999,1.324
1957-01-09,0.29131226456605763,0.6292344914626845,0.0,3.252,0.0,1.298
1957-01-10,0.28685320424877025,0.6196029211773436,0.5,3.252,0.5,1.274
1957-01-11,0.28235514844887133,0.6098871206495621,0.8,3.252,0.8,1.252
1957-01-12,0.2778205306724221,0.6000923462524317,0.5,3.252,0.5,1.229
1957-01-13,0.2732619346982216,0.5902457789481587,0.5,3.252,0.5,1.207
1957-01-14,1.1381917586062245,2.458494198589445,7.0,3.252,2.466133649798373,1.208
1957-01-15,0.7187754528548087,1.552554978166387,0.5,3.252,0.5,1.186
1957-01-16,0.41161719500233057,0.889093141205034,0.0,3.252,0.0,1.162
1957-01-17,0.2998616460930923,0.6477011555610794,0.0,3.252,0.0,1.139
1957-01-18,0.26661401537997026,0.5758862732207357,0.0,3.252,0.0,1.116
1957-01-19,0.2556727942820621,0.5522532356492541,0.0,3.252,0.0,1.093
1957-01-20,0.25003459032833325,0.5400747151091998,0.2,3.252,0.20000000000000018,1.072
1957-01-21,0.24552124491332478,0.5303258890127815,1.6,3.252,1.6,1.055
1957-01-22,0.24123264923160675,0.5210625223402706,1.2,3.252,1.2,1.036
1957-01-23,0.2369969548742181,0.5119134225283111,0.0,3.252,0.0,1.015
1957-01-24,0.23278858859230248,0.5028233513593733,0.0,3.252,0.0,0.995
1957-01-25,0.22860842100152245,0.4937941893632885,0.0,3.252,0.0,0.975
1957-01-26,0.2244610798113146,0.4848359323924395,0.5,3.252,0.5,0.957
1957-01-27,0.22035107025652026,0.47595831175408376,0.5,3.252,0.5,0.938
1957-01-28,0.21628226146202587,0.4671696847579758,0.5,3.252,0.5,0.92
1957-01-29,0.2122579080457475,0.4584770813788147,0.5,3.252,0.5,0.902
1957-01-30,0.20828073098434768,0.44988637892619104,0.8,3.252,0.8,0.885
1957-01-31,0.20435299040797486,0.4414024592812256,0.5,3.252,0.5,0.868
1957-02-01,0.20047654614211485,0.43302933966696816,0.5,3.252,0.5,0.851
1957-02-02,0.19665290881028993,0.42477028303022624,0.0,3.252,0.0,0.834
1957-02-03,0.19288328379525094,0.41662789299774206,0.5,3.252,0.5,0.818
1957-02-04,0.18916860950608783,0.4086041965331497,0.0,3.252,0.0,0.802
1957-02-05,0.18550959089760924,0.40070071633883597,0.8,3.252,0.8,0.786
1957-02-06,0.19669663888334477,0.42486473998802465,2.0,3.252,1.5792396076540818,0.772
1957-02-07,0.18648124216760567,0.40279948308202823,0.0,3.252,0.2030059834299347,0.757
1957-02-08,0.1781126511959155,0.3847233265831774,0.0,3.252,0.0,0.741
1957-02-09,0.17299524809164002,0.37366973587794244,0.0,3.252,0.0,0.727
1957-02-10,0.16920388966772745,0.36548040168229134,0.0,3.252,0.0,0.712
1957-02-11,0.16581788648156548,0.3581666348001814,0.0,3.252,0.0,0.698
1957-02-12,0.17617061393016634,0.38052852608915927,1.8,3.252,1.3978913923788616,0.685
1957-02-13,0.16686442456774708,0.3604271570663337,0.0,3.252,0.19599911247716517,0.671
1957-02-14,0.15925166433368274,0.3439835949607547,0.0,3.252,0.0,0.657
1957-02-15,0.15462195303205584,0.33398341854924063,0.5,3.252,0.5,0.644
1957-02-16,0.18972835894349743,0.40981325531795443,2.0,3.252,1.293128424573523,0.632
1957-02-17,1.9581120374590808,4.229522000911614,9.3,3.252,1.306020830889938,0.622
1957-02-18,1.085982597531107,2.3457224106671912,0.5,3.252,0.5,0.61
1957-02-19,0.45412962915048977,0.980919998965058,0.0,3.252,0.0,0.598
1957-02-20,0.22860048041907569,0.4937770377052034,0.0,3.252,0.0,0.586
1957-02-21,0.16598618012688252,0.3585301490740663,0.8,3.252,0.8,0.575
1957-02-22,0.18854773270862935,0.4072631026506394,2.0,3.252,1.2895039044680785,0.564
1957-02-23,2.841721165240975,6.1381177169205055,12.8,3.252,1.3026480458743501,0.56
1957-02-24,1.5431586651816223,3.3332227167923034,0.5,3.252,0.5,0.549
1957-02-25,10.655144088226471,23.01511123056918,41.5,3.252,1.3900555478886574,0.585
1957-02-26,5.6914068927322345,12.293438888301626,3.3,3.252,1.5727993250138017,0.591
1957-02-27,5.016841921747281,10.836378550974127,14.5,3.252,1.618165938030134,1.27
1957-02-28,2.3864968204680737,5.154833132211039,3.3,3.252,1.734416577456812,0.651
1957-03-01,0.877448567404186,1.8952889055930418,1.0,3.252,1.330710549730422,0.644
1957-03-02,0.35534001829455314,0.7675344395162348,1.0,3.252,1.0,0.637
1957-03-03,0.21347949671532176,0.461115712905095,0.0,3.252,0.0,0.625
1957-03-04,2.6184524614483142,5.655857316728359,12.5,3.252,1.6435116053222099,0.675
1957-03-05,1.4415082697104968,3.113657862574674,0.2,3.252,0.19999999999999996,0.662
1957-03-06,0.586264917965261,1.266332222804964,0.0,3.252,0.0,0.649
1957-03-07,0.28162859845821425,0.6083177726697427,0.0,3.252,0.0,0.636
1957-03-08,0.19802096781388775,0.4277252904779975,0.0,3.252,0.0,0.623
1957-03-09,0.1771882961894612,0.38272671976923617,0.0,3.252,0.0,0.611
1957-03-10,0.7799375759242388,1.6846651639963561,5.0,3.252,1.5843873943404714,0.618
1957-03-11,5.838873448320746,12.61196664837281,23.8,3.252,1.6568044924646588,2.323
1957-03-12,3.056813661484204,6.60271750880588,0.2,3.252,0.19999999999999996,0.658
1957-03-13,1.1068031519717256,2.390694808258927,0.8,3.252,0.8,0.65
1957-03-14,0.4191074760289263,0.9052721482224808,1.5,3.252,1.5,0.645
1957-03-15,1.5302370111911339,3.305311944172849,8.0,3.252,1.695852818866571,0.674
1957-03-16,0.8651866797218849,1.868803228199271,0.8,3.252,0.8,0.665
1957-03-17,6.901015004750218,14.906192410260472,28.3,3.252,1.7554418185038136,4.886
1957-03-18,3.616446700612701,7.811524873323435,0.8,3.252,0.8,0.708
1957-03-19,1.2954789485019875,2.7982345287642927,0.8,3.252,0.8,0.699
1957-03-20,1.1182195226053908,2.415354168827644,5.4,3.252,1.8332052810377757,0.722
1957-03-21,0.5969008018994553,1.2893057321028234,2.2,3.252,1.9026573750860434,0.723
1957-03-22,0.31676728975066654,0.6842173458614397,0.8,3.252,0.953404490751524,0.713
1957-03-23,0.222258589386251,0.48007855307430214,0.0,3.252,0.0,0.699
1957-03-24,0.19589596242130297,0.42313527883001445,0.0,3.252,0.0,0.685
1957-03-25,0.1882160463336495,0.40654666008068285,0.0,3.252,0.0,0.671
1957-03-26,0.18480455305701252,0.39917783460314704,0.0,3.252,0.0,0.658
1957-03-27,0.1821910000382646,0.3935325600826516,0.0,3.252,0.0,0.645
1957-03-28,0.17964800034288372,0.3880396807406289,0.0,3.252,0.0,0.632
1957-03-29,0.1770490672066705,0.38242598516640824,0.0,3.252,0.0,0.619
1957-03-30,0.17438569157118128,0.3766730937937515,0.0,3.252,0.0,0.607
1957-03-31,0.1716691156872743,0.37080528988451245,0.0,3.252,0.0,0.595
1957-04-01,0.16891217246007223,0.36485029251375606,0.0,3.252,0.0,0.583
1957-04-02,0.1661264151063626,0.35883305662974324,0.0,3.252,0.0,0.571
1957-04-03,6.666335869526296,14.399285478176798,28.0,3.252,1.441425466982829,0.784
1957-04-04,3.5416263809122506,7.64991298277046,0.3,3.252,0.30000000000000004,0.613
1957-04-05,1.2623290566567857,2.726630762378657,0.0,3.252,0.0,0.601
1957-04-06,0.4507183224031721,0.9735515763908515,0.0,3.252,0.0,0.589
1957-04-07,0.2293409194258767,0.49537638595989364,0.8,3.252,0.8,0.581
1957-04-08,2.0266610562979785,4.377587881603634,10.0,3.252,1.4714747419866028,0.607
1957-04-09,5.510143659439671,11.901910304389688,20.0,3.252,1.5875582249098135,1.957
1957-04-10,4.614469368839252,9.967253836692784,10.29,3.252,1.7344636037161862,0.71
1957-04-11,4.7301780919932535,10.21718467870543,14.0,3.252,1.845458110081867,2.229
1957-04-12,2.4169952830854275,5.220709811464523,4.0,3.252,1.969624066639158,0.775
1957-04-13,3.583348361724874,7.740032461325726,13.5,3.252,2.0140273059751816,2.482
1957-04-14,4.880642287885019,10.54218734183164,15.6,3.252,2.1214837583998176,3.759
1957-04-15,3.7700439262732335,8.143294880750185,9.2,3.252,2.2446898254594605,1.601
1957-04-16,1.6195080410417693,3.498137368650221,0.0,3.252,0.0,0.9
1957-04-17,0.6269278902733032,1.3541642429903349,1.2,3.252,1.2,0.892
1957-04-18,2.9371112426212957,6.344160284061998,13.8,3.252,2.2390878543259194,2.868
1957-04-19,3.4309600607939927,7.410873731315024,10.79,3.252,2.3533954088577733,2.105
1957-04-20,17.320599310106427,37.412494509829884,64.0,3.252,2.451665566329555,26.254
1957-04-21,8.809017568872354,19.027477948764286,2.3,3.252,2.3,1.036
1957-04-22,3.00694663785969,6.495004737776931,3.0,3.252,2.576023120638747,1.049
1957-04-23,1.0573295532236222,2.2838318349630238,3.5,3.252,2.548660642611513,1.065
1957-04-24,0.45822620259234764,0.989768597599471,1.0,3.252,1.3504650593763285,1.054
1957-04-25,3.879482523936194,8.37968225170218,17.8,3.252,2.4741655424078517,6.285
1957-04-26,2.1199124118595494,4.579010809616627,0.0,3.252,0.0,1.076
1957-04-27,0.855805684902708,1.8485402793898495,0.0,3.252,0.0,1.054
1957-04-28,0.4065544538746936,0.878157620369338,0.0,3.252,0.0,1.033
1957-04-29,0.701959664104205,1.5162328744650828,5.0,3.252,2.4365731767122143,1.052
1957-04-30,0.4728111818439841,1.0212721527830055,0.5,3.252,0.5,1.035
1957-05-01,0.3193104787081437,0.6897106340095904,0.0,3.252,0.0,1.014
