date,Q_sim_m3s,Q_sim_mm,Q_obs_m3s,P_mm,PET_mm,ET_mm,Period
1959-02-02,0.15175258576880998,0.32778558526062956,0.486,0.0,3.252,0.0,Calibration
1959-02-03,0.14409660889423279,0.3112486752115428,0.476,0.0,3.252,0.0,Calibration
1959-02-04,0.13653459421725728,0.2949147235092757,0.467,0.0,3.252,0.0,Calibration
1959-02-05,0.12913961264138826,0.27894156330539865,0.457,0.0,3.252,0.0,Calibration
1959-02-06,0.12196456044079222,0.2634434505521112,0.448,0.0,3.252,0.0,Calibration
1959-02-07,0.11504642899477269,0.248500286628709,0.439,0.0,3.252,0.0,Calibration
1959-02-08,0.10840973606442468,0.2341650298991573,0.43,0.0,3.252,0.0,Calibration
1959-02-09,0.10206927871074571,0.22046964201521072,0.422,0.0,3.252,0.0,Calibration
1959-02-10,0.09603233776729647,0.20742984957736035,0.413,0.0,3.252,0.0,Calibration
1959-02-11,0.09030043923112067,0.19504894873922068,0.405,0.0,3.252,0.0,Calibration
1959-02-12,0.08487075799611163,0.18332083727160112,0.397,0.0,3.252,0.0,Calibration
1959-02-13,0.07973723316133817,0.17223242362849048,0.389,0.0,3.252,0.0,Calibration
1959-02-14,0.07489145100090198,0.1617655341619483,0.381,0.0,3.252,0.0,Calibration
1959-02-15,2.476160016729068,5.348505636134787,0.374,13.0,3.252,0.014979054868933132,Calibration
1959-02-16,1.1680860762226615,2.5230659246409486,0.368,2.5,3.252,0.6625728395143644,Calibration
1959-02-17,0.429220729808581,0.9271167763865349,0.36,0.0,3.252,0.4910355447624416,Calibration
1959-02-18,2.3495758158511295,5.07508376223844,0.357,11.0,3.252,0.3014287742590901,Calibration
1959-02-19,0.7235390731341359,1.5628443979697333,0.35,0.0,3.252,0.735147431859442,Calibration
1959-02-20,0.3390941604417858,0.7324433865542573,0.343,0.0,3.252,0.4344684498020095,Calibration
1959-02-21,0.2353480954500801,0.508351886172173,0.336,0.0,3.252,0.2971563658775408,Calibration
1959-02-22,3.014630793715276,6.511602514424996,0.338,14.3,3.252,0.22009944655010283,Calibration
1959-02-23,4.703826244945136,10.160264689081492,0.354,15.5,3.252,0.8422239662861727,Calibration
1959-02-24,1.1093858892266928,2.396273520729656,0.347,0.0,3.252,1.0213465599956342,Calibration
1959-02-25,0.5029123430050089,1.0862906608908192,0.34,0.0,3.252,0.6138067386063182,Calibration
1959-02-26,0.36571021962425426,0.7899340743883891,0.333,0.0,3.252,0.43208836979891496,Calibration
1959-02-27,0.3293292594218012,0.7113512003510906,0.327,0.0,3.252,0.32831770161446877,Calibration
1959-02-28,1.2487704281349687,2.6973441247715324,0.332,6.7,3.252,0.2594070954609022,Calibration
1959-03-01,0.6883131440805497,1.4867563912139872,0.327,0.5,3.252,0.6275159531484591,Calibration
1959-03-02,0.56070249709049,1.2111173937154585,0.322,1.0,3.252,0.449724403096897,Calibration
1959-03-03,1.618514885556,3.49599215280096,0.33,7.3,3.252,0.39440829003418526,Calibration
1959-03-04,0.7180924135236102,1.551079613210998,0.323,0.0,3.252,0.6951848780528818,Calibration
1959-03-05,0.4587929764218501,0.9909928290711962,0.317,0.0,3.252,0.45137543346594244,Calibration
1959-03-06,0.4674762153163847,1.009748625083391,0.313,1.0,3.252,0.3275968704624438,Calibration
1959-03-07,0.3821745099461114,0.8254969414836006,0.306,0.0,3.252,0.32757937261448056,Calibration
1959-03-08,0.3441652011522426,0.743396834488844,0.3,0.0,3.252,0.24890370261294512,Calibration
1959-03-09,0.32841268100332377,0.7093713909671793,0.294,0.0,3.252,0.09253452469033539,Calibration
1959-03-10,0.3160313573316659,0.6826277318363984,0.288,0.0,3.252,0.0,Calibration
1959-03-11,1.2295453355628634,2.6558179248157847,0.291,6.7,3.252,0.1510292350798069,Calibration
1959-03-12,0.8745760413756448,1.8890842493713924,0.288,1.8,3.252,0.5404796524237705,Calibration
1959-03-13,0.48642348509845507,1.050674727812663,0.282,0.0,3.252,0.45087816534494984,Calibration
1959-03-14,0.355648482133281,0.7682007214078869,0.277,0.0,3.252,0.3044574065936817,Calibration
1959-03-15,0.3058430866214236,0.660621067102275,0.271,0.0,3.252,0.22377770246274117,Calibration
1959-03-16,0.282848074611636,0.6109518411611339,0.266,0.0,3.252,0.17277471879265704,Calibration
1959-03-17,0.7682770358046963,1.659478397338144,0.265,4.3,3.252,0.13714852502955455,Calibration
1959-03-18,0.7263606760509336,1.5689390602700164,0.262,2.0,3.252,0.40509392613260237,Calibration
1959-03-19,0.9873809090699587,2.1327427635911107,0.261,3.7,3.252,0.39314883508453424,Calibration
1959-03-20,0.9926217494581944,2.1440629788297,0.26,3.1,3.252,0.48327365646191517,Calibration
1959-03-21,0.6452075657847802,1.3936483420951251,0.257,1.0,3.252,0.4944816559715215,Calibration
1959-03-22,0.6617579662501394,1.429397207100301,0.254,2.0,3.252,0.38898307850130115,Calibration
1959-03-23,2.6939859782198408,5.819009712954856,0.265,11.5,3.252,0.40167257324915684,Calibration
1959-03-24,2.103050355551032,4.542588767990229,0.273,6.0,3.252,0.8140510391437066,Calibration
1959-03-25,0.7859018860778312,1.6975480739281155,0.267,0.0,3.252,0.7673338625155264,Calibration
1959-03-26,0.4644270060937299,1.0031623331624566,0.262,0.0,3.252,0.4876467380701973,Calibration
1959-03-27,0.372743637810808,0.8051262576713453,0.257,0.0,3.252,0.35048833417968095,Calibration
1959-03-28,0.34220098096541696,0.7391541188853006,0.252,0.0,3.252,0.26855128143346085,Calibration
1959-03-29,6.614652385833705,14.287649153400805,0.291,26.0,3.252,0.21281707054880886,Calibration
1959-03-30,1.3601872032017581,2.9380043589157974,0.285,0.0,3.252,1.07790839549637,Calibration
1959-03-31,0.6180502854546043,1.3349886165819453,0.28,0.0,3.252,0.6412251925798742,Calibration
1959-04-01,0.4569389997776833,0.986988239519796,0.274,0.0,3.252,0.4500110989528143,Calibration
1959-04-02,0.40988854604071007,0.8853592594479337,0.269,0.0,3.252,0.34162110735857176,Calibration
1959-04-03,0.3980173958771177,0.859717575094574,0.263,0.0,3.252,0.10080306192814131,Calibration
1959-04-04,0.3886179099707262,0.8394146855367688,0.258,0.0,3.252,0.0,Calibration
1959-04-05,0.5059102392817316,1.0927661168485403,0.257,1.8,3.252,0.2102104281868531,Calibration
1959-04-06,0.4105897326479298,0.8868738225195283,0.252,0.0,3.252,0.31354264035361423,Calibration
1959-04-07,0.363482473741129,0.7851221432808386,0.247,0.0,3.252,0.23497204260742516,Calibration
1959-04-08,0.3403398502279477,0.7351340764923671,0.242,0.0,3.252,0.14482367996634604,Calibration
1959-04-09,0.3973097683016544,0.8581890995315734,0.239,1.2,3.252,0.15040928535062753,Calibration
1959-04-10,0.33735749231266354,0.7286921833953532,0.235,0.0,3.252,0.22091580746687012,Calibration
1959-04-11,0.30328733818395864,0.6551006504773507,0.23,0.0,3.252,0.16682650132273266,Calibration
1959-04-12,3.6352137058492575,7.852061604634394,0.249,16.5,3.252,0.13067172502921404,Calibration
1959-04-13,1.0404577424996526,2.24738872379925,0.244,0.0,3.252,0.8500649188592748,Calibration
1959-04-14,2.8591072013728285,6.175671554965309,0.267,11.5,3.252,0.49103744745656963,Calibration
1959-04-15,1.3560091357622384,2.9289797332464347,0.269,2.3,3.252,0.8499423233870422,Calibration
1959-04-16,1.2612516626604018,2.7243035913464677,0.276,3.8,3.252,0.6369225773803773,Calibration
1959-04-17,2.4032100431822876,5.190933693273742,0.301,9.0,3.252,0.6379656772464108,Calibration
1959-04-18,0.8979576765031282,1.939588581246757,0.295,0.0,3.252,0.8538524042813436,Calibration
1959-04-19,0.5353096407561936,1.1562688240333783,0.289,0.0,3.252,0.5447923613138022,Calibration
1959-04-20,0.4342415619522733,0.9379617738169105,0.283,0.0,3.252,0.3941652612457805,Calibration
1959-04-21,0.5580275225926687,1.2053394488001645,0.283,1.8,3.252,0.30373066695124085,Calibration
1959-04-22,0.5712442923465803,1.2338876714686133,0.281,1.2,3.252,0.37890334043145124,Calibration
1959-04-23,1.5757934647931657,3.403713883953238,0.294,7.0,3.252,0.37129958345661385,Calibration
1959-04-24,1.7950378379849568,3.877281730047506,0.307,5.7,3.252,0.6722685281854139,Calibration
1959-04-25,6.749423122226389,14.578753944009,1.097,22.8,3.252,0.7240477081059056,Calibration
1959-04-26,2.129151179113776,4.598966546885757,0.377,3.5,3.252,1.145686978737576,Calibration
1959-04-27,0.862121378738487,1.8621821780751322,0.37,0.0,3.252,0.8593111753564981,Calibration
1959-04-28,0.5829744741416135,1.259224864145885,0.362,0.0,3.252,0.5833243029843744,Calibration
1959-04-29,0.8454426133560997,1.8261560448491754,0.369,3.0,3.252,0.4374927961210292,Calibration
1959-04-30,2.122242283827103,4.5840433330665435,0.401,8.5,3.252,0.5524189404308398,Calibration
1959-05-01,8.954960775156101,19.342715274337177,4.468,28.5,3.252,0.8466928524065502,Calibration
1959-05-02,6.647102110349704,14.357740558355356,4.583,19.0,3.252,1.2490493263975333,Calibration
1959-05-03,9.667698747710729,20.882229295055176,9.317,27.7,3.252,1.3342195372811456,Calibration
1959-05-04,3.726530644191437,8.049306191453503,1.884,9.0,3.252,1.4453346063387462,Calibration
1959-05-05,4.094627092900495,8.844394520665071,3.39,12.2,3.252,1.3252900907743506,Calibration
1959-05-06,2.4902616536624747,5.378965171910945,0.71,5.3,3.252,1.3921290718222723,Calibration
1959-05-07,2.3222210212145726,5.015997405823477,0.752,6.0,3.252,1.203398254888349,Calibration
1959-05-08,3.5254149836517077,7.614896364687688,2.557,11.0,3.252,1.1638676108752275,Calibration
1959-05-09,4.8808032897737235,10.542535105911242,4.232,14.5,3.252,1.3129564321452456,Calibration
1959-05-10,1.6463869359788401,3.556195781714295,0.832,0.0,3.252,1.4330060079353282,Calibration
1959-05-11,1.0740594633546108,2.319968440845959,0.816,0.0,3.252,0.9731913200058986,Calibration
1959-05-12,0.9445217376767436,2.040166953381766,0.799,0.0,3.252,0.7405314224931837,Calibration
1959-05-13,0.9187652889441644,1.9845330241193948,0.783,0.0,3.252,0.045431795688155696,Calibration
1959-05-14,0.8927527399293019,1.9283459182472922,0.768,0.0,3.252,0.0,Calibration
1959-05-15,0.8762279269904265,1.8926523222993212,0.758,0.8,3.252,0.475424524097214,Calibration
1959-05-16,0.8292400785064341,1.7911585695738974,0.742,0.0,3.252,0.22607400997580096,Calibration
1959-05-17,0.9240491180193116,1.9959460949217127,0.739,2.0,3.252,0.38907195889954055,Calibration
1959-05-18,1.1844168676646978,2.558340434155747,0.741,3.2,3.252,0.47646193764568523,Calibration
1959-05-19,0.8601985468464207,1.8580288611882687,0.727,0.0,3.252,0.5823047309372253,Calibration
1959-05-20,0.7872499972404134,1.700459994039293,0.716,0.7,3.252,0.42450665713821184,Calibration
1959-05-21,0.79572597880005,1.7187681142081084,0.707,1.2,3.252,0.3825088908663683,Calibration
1959-05-22,1.6930316784505428,3.6569484254531712,0.721,6.6,3.252,0.3884074640694327,Calibration
1959-05-23,1.048556973457831,2.2648830626689147,0.71,0.8,3.252,0.6817342779405288,Calibration
1959-05-24,0.7265167842393827,1.5692762539570666,0.696,0.0,3.252,0.5034337242719006,Calibration
1959-05-25,0.6091036762370813,1.3156639406720956,0.682,0.0,3.252,0.36320648551821166,Calibration
1959-05-26,0.5560289524150869,1.2010225372165875,0.669,0.0,3.252,0.2790695208764059,Calibration
1959-05-27,2.4414381478134284,5.2735063992770055,0.693,11.2,3.252,0.22150333458988014,Calibration
1959-05-28,1.6633077341704565,3.5927447058081863,0.694,3.5,3.252,0.7806757993200414,Calibration
1959-05-29,1.0170637674712273,2.196857737737851,0.685,1.2,3.252,0.665079704633442,Calibration
1959-05-30,0.6608505849943733,1.4274372635878465,0.671,0.0,3.252,0.5127304586228432,Calibration
1959-05-31,16.600436881596693,35.85694366424886,5.495,43.8,3.252,0.3644064027078336,Calibration
1959-06-01,1.496005588489088,3.2313720711364304,0.727,2.2,3.252,0.44823914801584075,Calibration
1959-06-02,1.1707813822757762,2.528887785715677,0.745,4.0,3.252,0.5395448040390111,Calibration
1959-06-03,0.8341665048179587,1.801799650406791,0.735,0.7,3.252,0.6764479815719111,Calibration
1959-06-04,0.6457579222302774,1.3948371120173992,0.721,0.0,3.252,0.5368091916696158,Calibration
1959-06-05,8.468468184450368,18.291891278412795,7.9,30.3,3.252,0.40752686299861174,Calibration
1959-06-06,3.1804103509992525,6.869686358158384,0.819,7.0,3.252,1.2277035368998739,Calibration
1959-06-07,5.513018125405529,11.908119150875944,5.437,17.5,3.252,1.0577225641954318,Calibration
1959-06-08,1.5244991235388423,3.2929181068438993,0.85,0.0,3.252,1.2911665977975697,Calibration
1959-06-09,0.8824899811742036,1.9061783593362795,0.833,0.0,3.252,0.8366943808458391,Calibration
1959-06-10,0.7395114687476453,1.5973447724949137,0.816,0.0,3.252,0.6203536850957303,Calibration
1959-06-11,1.1366470883715336,2.4551577108825127,0.83,4.0,3.252,0.4871420590301167,Calibration
1959-06-12,11.714049366379026,25.3023466313787,10.188,34.0,3.252,0.6733729807374949,Calibration
1959-06-13,1.711073145059297,3.695917993328081,0.875,1.5,3.252,0.969149922088166,Calibration
1959-06-14,0.8987989425400924,1.9414057158865998,0.857,0.0,3.252,0.7939744064750622,Calibration
1959-06-15,0.8056154706411105,1.7401294165847985,0.845,0.5,3.252,0.6005414786515584,Calibration
1959-06-16,0.8618205989103476,1.8615324936463509,0.84,1.5,3.252,0.5167740134113991,Calibration
1959-06-17,0.7542304981517095,1.6291378760076929,0.823,0.0,3.252,0.5318774262775915,Calibration
1959-06-18,14.730090105137844,31.816994627097742,11.611,39.8,3.252,0.4169130858552486,Calibration
1959-06-19,2.161678047988094,4.669224583654283,0.914,6.0,3.252,0.569586363528082,Calibration
1959-06-20,2.7581481085259143,5.957599914415975,2.229,9.2,3.252,0.863891961058409,Calibration
1959-06-21,1.4071938735812326,3.0395387669354625,0.951,1.0,3.252,1.0779152882848844,Calibration
1959-06-22,0.9334984497713924,2.0163566515062077,0.932,0.0,3.252,0.7944813245903005,Calibration
1959-06-23,0.7973453163207816,1.7222658832528883,0.913,0.0,3.252,0.5912050893465706,Calibration
1959-06-24,0.7589987766946724,1.6394373576604924,0.895,0.0,3.252,0.2232235711440982,Calibration
1959-06-25,0.7343591048127677,1.5862156663955782,0.877,0.0,3.252,0.0,Calibration
1959-06-26,0.707173660051997,1.5274951057123134,0.859,0.0,3.252,0.0,Calibration
1959-06-27,0.9444116380251365,2.039929138134295,0.861,3.0,3.252,0.32250532981091634,Calibration
1959-06-28,2.0729026118964837,4.477469641696405,0.891,7.8,3.252,0.48641667475250117,Calibration
1959-06-29,2.033978191022843,4.393392892609341,0.907,5.4,3.252,0.7801585646450726,Calibration
1959-06-30,1.006142540733096,2.1732678879834872,0.889,0.0,3.252,0.7835389508247854,Calibration
1959-07-01,0.7181942058189821,1.5512994845690011,0.871,0.0,3.252,0.522235049789754,Calibration
1959-07-02,0.6203396034322084,1.33993354341357,0.854,0.0,3.252,0.38657845442142186,Calibration
1959-07-03,0.5798925193736659,1.2525678418471184,0.836,0.0,3.252,0.2296904779230818,Calibration
1959-07-04,0.5548072936078233,1.1983837541928986,0.82,0.0,3.252,0.0,Calibration
1959-07-05,1.4223680257171774,3.072314935549103,0.831,6.6,3.252,0.22371128070835392,Calibration
1959-07-06,0.8654476982985784,1.8693670283249293,0.817,0.5,3.252,0.5979591838651863,Calibration
1959-07-07,0.7249282964392436,1.5658451203087662,0.805,1.0,3.252,0.4274019434676153,Calibration
1959-07-08,0.6654627528514793,1.437399546159195,0.793,1.0,3.252,0.3762271447414439,Calibration
1959-07-09,1.357221508256532,2.9315984578341094,0.798,5.5,3.252,0.34759472300814254,Calibration
1959-07-10,4.1355548222446785,8.932798416048504,0.841,15.0,3.252,0.5837743731787678,Calibration
1959-07-11,1.611736251498134,3.48135030323597,0.835,2.0,3.252,0.9701693362602235,Calibration
1959-07-12,1.9359538934796172,4.181660409915973,0.85,6.3,3.252,0.6852251057611143,Calibration
1959-07-13,4.375444331693029,9.450959756456944,1.568,15.0,3.252,0.7837500223034362,Calibration
1959-07-14,3.7847869493129833,8.175139810516043,1.107,10.8,3.252,1.0787358717070503,Calibration
1959-07-15,1.4070910950999578,3.0393167654159083,0.931,1.0,3.252,1.0827361129696043,Calibration
1959-07-16,0.7875260258975341,1.7010562159386737,0.913,0.0,3.252,0.7501527482803686,Calibration
1959-07-17,0.6545077592570375,1.413736759995201,0.896,0.3,3.252,0.5406617505792576,Calibration
1959-07-18,0.5904061586088614,1.2752773025951405,0.878,0.0,3.252,0.4409968383222435,Calibration
1959-07-19,0.6174893161804953,1.33377692294987,0.866,1.0,3.252,0.3490820795415988,Calibration
1959-07-20,0.5951572055558123,1.2855395640005545,0.851,0.5,3.252,0.3671511554850733,Calibration
1959-07-21,0.5446106433002627,1.1763589895285673,0.834,0.0,3.252,0.3318165019883972,Calibration
1959-07-22,0.520667910644575,1.1246426869922819,0.817,0.0,3.252,0.06327977232796828,Calibration
1959-07-23,0.660431380880828,1.4265317827025883,0.809,2.1,3.252,0.23066855486723023,Calibration
1959-07-24,0.5820781499034595,1.2572888037914725,0.794,0.5,3.252,0.3511166506579012,Calibration
1959-07-25,0.4912250419713569,1.061046090658131,0.779,0.0,3.252,0.29880986056144365,Calibration
1959-07-26,0.6990274913632016,1.5098993813445154,0.771,2.5,3.252,0.22763165794235196,Calibration
1959-07-27,2.5751737304962035,5.5623752578718,0.789,10.8,3.252,0.3606069624555013,Calibration
1959-07-28,1.3273260296243257,2.867024223988543,0.781,2.0,3.252,0.7824062783686272,Calibration
1959-07-29,0.6859226044546481,1.48159282562204,0.765,0.0,3.252,0.5832102754349755,Calibration
1959-07-30,1.0614033589216443,2.2926312552707513,0.764,4.0,3.252,0.39171793782376707,Calibration
1959-07-31,1.1026197699690137,2.3816587031330694,0.759,3.1,3.252,0.5364388323941943,Calibration
1959-08-01,0.6346829363842816,1.3709151425900483,0.744,0.0,3.252,0.5484563750475617,Calibration
1959-08-02,13.470642104809572,29.09658694638868,3.567,37.0,3.252,0.37478923869862507,Calibration
1959-08-03,2.561900464109841,5.533705002477256,0.887,9.0,3.252,0.4844142019432783,Calibration
1959-08-04,5.313537788530741,11.4772416232264,4.392,18.0,3.252,0.8960078192562162,Calibration
1959-08-05,1.5258439573616414,3.295822947901145,0.878,0.7,3.252,1.2271909199789046,Calibration
1959-08-06,0.8028061816633102,1.7340613523927497,0.86,0.0,3.252,0.8190139240194485,Calibration
1959-08-07,0.6395630822959567,1.3814562577592666,0.843,0.0,3.252,0.5943706593355204,Calibration
1959-08-08,0.6210400146837511,1.3414464317169024,0.829,0.5,3.252,0.4616295489101749,Calibration
1959-08-09,0.5932560351393248,1.2814330359009416,0.813,0.0,3.252,0.28014584575085505,Calibration
1959-08-10,0.5788278403110991,1.2502681350719742,0.798,0.3,3.252,0.3,Calibration
1959-08-11,0.5796649808963059,1.2520763587360209,0.786,0.7,3.252,0.3094200441836936,Calibration
1959-08-12,0.6063211984712757,1.3096537886979556,0.776,1.0,3.252,0.31329588230037025,Calibration
1959-08-13,0.7387062167577884,1.5956054281968228,0.77,2.0,3.252,0.3323228081447611,Calibration
1959-08-14,0.5756988708016736,1.243509560931615,0.754,0.0,3.252,0.40463857954468374,Calibration
1959-08-15,0.5005668969825788,1.0812244974823702,0.739,0.0,3.252,0.2994625519447035,Calibration
1959-08-16,1.6203490564225305,3.499953961872666,0.755,7.7,3.252,0.23295776864692685,Calibration
1959-08-17,2.0331455360796147,4.391594357931967,0.768,6.5,3.252,0.6429041194570518,Calibration
1959-08-18,0.8847671687561729,1.9110970845133333,0.753,0.0,3.252,0.7327266765143263,Calibration
1959-08-19,0.5743330822077376,1.240559457568713,0.737,0.0,3.252,0.46759254263715166,Calibration
1959-08-20,0.47448255630191927,1.0248823216121454,0.723,0.0,3.252,0.3363449041376865,Calibration
1959-08-21,0.4335590754067434,0.9364876028785657,0.708,0.0,3.252,0.2576704719384554,Calibration
1959-08-22,0.8571175036654013,1.8513738079172668,0.707,4.0,3.252,0.20412718551426492,Calibration
1959-08-23,1.8964372636039009,4.096304489384425,0.719,7.5,3.252,0.4434865924707441,Calibration
1959-08-24,1.7111494614301959,3.696082836689222,0.723,4.8,3.252,0.6954677638850806,Calibration
1959-08-25,6.513763806554521,14.069729822157766,1.99,22.2,3.252,0.6803533121071608,Calibration
1959-08-26,4.049322395827346,8.746536374987066,0.944,11.1,3.252,1.116434217822692,Calibration
1959-08-27,7.312182206639006,15.794313566340254,5.069,22.5,3.252,1.077103505378964,Calibration
1959-08-28,2.0630809770579184,4.456254910445103,0.874,2.7,3.252,1.2904318558999037,Calibration
1959-08-29,0.9196369844023551,1.9864158863090868,0.857,0.0,3.252,0.9489961835539675,Calibration
1959-08-30,2.935023939835675,6.339651710045058,1.956,11.8,3.252,0.67126413986538,Calibration
1959-08-31,4.172610680941435,9.012839070833499,2.732,13.0,3.252,1.0869252198929993,Calibration
1959-09-01,1.3690554043590788,2.9571596734156103,0.931,0.0,3.252,1.219689820187368,Calibration
1959-09-02,0.8405085395191522,1.8154984453613685,0.913,0.0,3.252,0.8028753541589488,Calibration
1959-09-03,0.7135794302183471,1.5413315692716298,0.895,0.0,3.252,0.5987672706845879,Calibration
1959-09-04,9.236756186014505,19.95139336179133,8.36,32.5,3.252,0.47129091550059066,Calibration
1959-09-05,1.8632457612300295,4.024610844256864,0.927,0.5,3.252,1.3239505956610282,Calibration
1959-09-06,0.957693921167807,2.0686188697224632,0.908,0.0,3.252,0.8798074496058181,Calibration
1959-09-07,1.3830924438977703,2.9874796788191835,0.926,4.5,3.252,0.6464829443464641,Calibration
1959-09-08,2.545758387447802,5.498838116887253,1.115,8.7,3.252,0.7920815549250644,Calibration
1959-09-09,10.775192516049556,23.27441583466704,9.89,30.8,3.252,1.011251813377077,Calibration
1959-09-10,14.746661063389125,31.852787896920503,14.918,35.0,3.252,1.1891013891983935,Calibration
1959-09-11,2.624176961639166,5.668222237140599,2.279,8.0,3.252,0.8091110548799045,Calibration
1959-09-12,2.2642326677872435,4.890742562420447,1.145,6.0,3.252,1.1639159374365884,Calibration
1959-09-13,3.2806978705123444,7.086307400306662,3.002,10.0,3.252,1.1722200668261364,Calibration
1959-09-14,1.7991466502149167,3.886156764464219,1.182,2.0,3.252,1.3039218547022435,Calibration
1959-09-15,1.8317228578009985,3.9565213728501574,1.199,4.3,3.252,1.0212801161489953,Calibration
1959-09-16,4.14901235129042,8.961866678787306,4.173,13.8,3.252,1.010739376760542,Calibration
1959-09-17,2.9907294012044447,6.459975506601601,1.276,6.7,3.252,1.326815665836111,Calibration
1959-09-18,2.753308885838323,5.947147193410777,1.311,6.8,3.252,1.2008958505115073,Calibration
1959-09-19,1.393978106888116,3.0109927108783308,1.285,0.0,3.252,1.1668886399500469,Calibration
1959-09-20,1.1406891001583177,2.4638884563419663,1.266,0.8,3.252,0.825564707950508,Calibration
1959-09-21,1.0709058940451743,2.313156731137577,1.248,1.0,3.252,0.6949457973688364,Calibration
1959-09-22,1.0299713924722704,2.224738207740104,1.23,1.0,3.252,0.6244950789318457,Calibration
1959-09-23,0.9182518461336364,1.9834239876486546,1.206,0.0,3.252,0.5723403319021478,Calibration
1959-09-24,0.8726895873007101,1.8850095085695335,1.182,0.0,3.252,0.12925580567878786,Calibration
1959-09-25,0.9121940726772529,1.970339196982866,1.167,1.5,3.252,0.394954738004843,Calibration
1959-09-26,1.3098042296727863,2.8291771360932185,1.165,4.0,3.252,0.44574609363244116,Calibration
1959-09-27,1.0786535707164928,2.3298917127476244,1.149,1.2,3.252,0.6153877294684951,Calibration
1959-09-28,1.4012875472620776,3.0267811020860873,1.146,4.0,3.252,0.5217358835563091,Calibration
1959-09-29,1.0194286417064862,2.20196586608601,1.127,0.8,3.252,0.6327188676469172,Calibration
1959-09-30,5.801513141721824,12.531268386119141,3.045,21.2,3.252,0.4968740611555419,Calibration
1959-10-01,3.3093066792358297,7.148102427149392,1.197,7.8,3.252,1.1342947652942987,Calibration
1959-10-02,1.6251160877633983,3.5102507495689403,1.187,2.0,3.252,1.01439082883299,Calibration
1959-10-03,1.2513278462060844,2.7028681478051424,1.177,2.1,3.252,0.7702831784923037,Calibration
1959-10-04,0.977801039966409,2.1120502463274433,1.16,1.0,3.252,0.6756723285774767,Calibration
1959-10-05,3.951500446649867,8.535240964763712,2.403,15.2,3.252,0.5613817980707141,Calibration
1959-10-06,1.5659328611651988,3.3824149801168293,1.184,1.0,3.252,1.0860706844920198,Calibration
1959-10-07,1.1541924165843807,2.493055619822262,1.171,1.7,3.252,0.7471105672793736,Calibration
1959-10-08,0.8200482385776157,1.7713041953276498,1.147,0.0,3.252,0.6421419543603216,Calibration
1959-10-09,0.7924918014005811,1.7117822910252551,1.13,1.0,3.252,0.475554210620593,Calibration
1959-10-10,0.7476549404413144,1.6149346713532393,1.111,0.7,3.252,0.4483683423580897,Calibration
1959-10-11,6.643788789950859,14.350583786293857,4.065,24.7,3.252,0.40353863277891494,Calibration
1959-10-12,3.7974223284286195,8.202432229405819,1.369,9.5,3.252,1.1739258850986793,Calibration
1959-10-13,4.375246012934969,9.450531387939533,2.837,13.0,3.252,1.0870073313342055,Calibration
1959-10-14,1.5191329995956406,3.2813272791265837,1.214,0.5,3.252,1.1863970219411768,Calibration
1959-10-15,2.847518438302149,6.1506398267326405,1.745,10.0,3.252,0.7983750937496935,Calibration
1959-10-16,1.239272122391169,2.6768277843649244,1.229,0.0,3.252,1.0629970138077198,Calibration
1959-10-17,0.8569544594826902,1.851021632482611,1.205,0.0,3.252,0.7175236169882366,Calibration
1959-10-18,1.9061632154973411,4.117312545474258,1.231,7.5,3.252,0.5397060831858139,Calibration
1959-10-19,19.370608101153206,41.84051349849092,14.237,47.6,3.252,0.8633359474441407,Calibration
1959-10-20,2.3207817099178154,5.012888493422482,1.305,5.5,3.252,0.6329537631617175,Calibration
1959-10-21,1.287243444170547,2.7804458394083813,1.299,2.0,3.252,0.8920318571053851,Calibration
1959-10-22,3.0326415799138102,6.550505812613831,3.485,11.0,3.252,0.7911370064395093,Calibration
1959-10-23,3.0579867184476557,6.605251311846937,2.17,8.3,3.252,1.1299812739698605,Calibration
1959-10-24,12.723435331335379,27.482620315684418,13.704,32.8,3.252,1.1340403446690774,Calibration
1959-10-25,2.2430762704051768,4.845044744075182,1.432,4.5,3.252,0.9931128574416748,Calibration
1959-10-26,1.417680753189118,3.062190426888495,1.424,2.0,3.252,1.0286401169369723,Calibration
1959-10-27,1.3294510139345816,2.871614190098696,1.418,2.3,3.252,0.8917015088397098,Calibration
1959-10-28,1.0678394337768085,2.306533176957906,1.394,0.5,3.252,0.8305943420769103,Calibration
1959-10-29,1.6942979946423653,3.6596836684275087,1.413,5.5,3.252,0.6707848700363356,Calibration
1959-10-30,1.7475171839471941,3.7746371173259394,1.417,4.0,3.252,0.8716675209819905,Calibration
1959-10-31,2.265473402841353,4.893422550137322,1.441,6.5,3.252,0.8614244839557086,Calibration
1959-11-01,2.017532488618557,4.357870175416084,1.447,4.5,3.252,0.9602836723884124,Calibration
1959-11-02,1.1559308077047197,2.4968105446421944,1.418,0.0,3.252,0.9055616152080577,Calibration
1959-11-03,0.9062278483129385,1.9574521523559467,1.39,0.0,3.252,0.6409854777996814,Calibration
1959-11-04,0.8215757414454335,1.7746036015221365,1.362,0.0,3.252,0.49230338732997037,Calibration
1959-11-05,0.7878206635278606,1.701692633220179,1.335,0.0,3.252,0.012796012551490155,Calibration
1959-11-06,0.7545782939148988,1.6298891148561814,1.308,0.0,3.252,0.0,Calibration
1959-11-07,0.9206577481791263,1.9886207360669124,1.295,2.5,3.252,0.3180199732713517,Calibration
